dev_loginname	proj_unixname	is_admin	position
alexvx	myphpframework	1	
pimspage	myphpbugtracker	1	
amaddeus	myphpbikelog	1	
philip_stoev	myparsepp	1	
gururamnath	myorders	1	Project Manager
thazel	myoodb	1	
neodatatype	myneoreport	1	
vg103	mymomsboat	1	
markusoj	mymodules	1	
jjap	myjnipp	1	Developer
williams_jt	myjavapack	1	
bchat	myjavaio	1	
shedlife	myion-osgi	0	All-Hands Person
homehub	myion-osgi	1	
davidpallison	myion-osgi	0	
myinterestsde	myide	1	
robert42539	myforms	0	Developer
pilotpencil	myforms	0	No specific role
dmcfeeters	myforms	1	Developer
dkburk	myforms	0	No specific role
covrainbow	myforms	0	Developer
rbondi	mydbrand	1	
nafm	mydblist	1	
webarthur	mydbadmin	1	
thinkkevin	mycodeline	0	
flyerhzm	mycodeline	1	
slavikos	mybamboo	1	
nels	myaphp	1	All-Hands Person
marcelrienks	my-utilities	1	
dwayneb	my-lib	1	
sjaako	my-gui	0	Developer
my_name	my-gui	1	Unix Admin
deniskoronchik	my-gui	0	
altren	my-gui	1	All-Hands Person
jonnymind	mxml	1	
dgp85	mxml	0	Developer
alexsilv	mxml	0	Developer
sebdashrek	mxf	1	Developer
hardlife	mxf	1	Developer
flohimself	mxf	1	All-Hands Person
wkharold	mx4j	0	Developer
warrenm	mx4j	0	Developer
unsaved	mx4j	0	Developer
tibu	mx4j	1	Project Manager
simonebordet	mx4j	1	Developer
shadow12	mx4j	0	Developer
pathakss	mx4j	0	Developer
oreinert	mx4j	0	Developer
nameislocus	mx4j	0	Developer
n_alex_rupp	mx4j	0	Developer
miojio	mx4j	0	Developer
mgore	mx4j	0	Developer
mfuzzey	mx4j	0	Developer
markmcbride	mx4j	0	Developer
maguro	mx4j	0	Developer
jvanzyl	mx4j	0	Developer
jeje	mx4j	0	Developer
jboynes	mx4j	0	Developer
gabriel_la	mx4j	0	Developer
dsamsonoff	mx4j	0	Developer
damien_evans	mx4j	0	Developer
ccano	mx4j	0	Developer
cavis	mx4j	0	Developer
btscully	mx4j	0	Developer
bknights	mx4j	0	Developer
biorn_steedom	mx4j	0	Developer
a_taherkordi	mx4j	0	Developer
pmuellr	mwep	1	
skonnard	mvp-xml	1	Developer
silverlight	mvp-xml	1	Developer
palermo4	mvp-xml	1	Developer
joefawcett	mvp-xml	1	Developer
jjulian2	mvp-xml	1	Developer
helgy	mvp-xml	1	Developer
fumiakiy	mvp-xml	1	Developer
don_xml	mvp-xml	1	Developer
dcazzulino	mvp-xml	1	Project Manager
christophdotnet	mvp-xml	0	Developer
christianweyer	mvp-xml	0	Developer
chrispels	mvp-xml	1	Developer
abcrumley	mvcdotnet	1	Project Manager
deadwood_pl	murks-ide	1	
amidevcpp	murks-ide	1	All-Hands Person
alexbarcelo	multinstaller	1	All-Hands Person
brentonhouse	mutantcode	1	Project Manager
molasses	mushroom	1	
riverlet	murong	1	
raven-arch	mups	0	Translator (I18N/L10N)
arbron	mups	1	Project Manager
alienid	muos	1	
mktmk	muntl	1	
eadurbin	munge	1	
acalarcon	mundofeliz1	1	
badaro	mundo4j	1	
saurabh_arorain	mumltool	1	
tvv	multixml	1	
usankhla	multitreemap	0	Developer
testmpp	multitreemap	0	Tester
scheruga	multitreemap	1	Developer
benstein	multitreemap	0	Tester
jegreenwo	multitierlib	1	
smerten	multiplatform	1	
reichel-mid	multiplatform	0	Developer
ppoller	multiplatform	0	Developer
portele	multiplatform	0	Developer
kirchman	multiplatform	1	Developer
jesjones	multimethods	1	
mensk	multieof	1	
davidteran	multieof	0	
mutilador	multidonto	1	
didivp	multidonto	1	
bain	multidb	1	Project Manager
tvv	multicurl	1	
taq	multicssparser	1	
mteel	multicpu	1	
tvv	multicache	1	
tvv	multiajax	1	
hrgdavor	multi-tapestry	1	
merlinke	multi-platformc	1	
zoid-	mulib	0	Developer
spaced00d	mulib	0	Developer
retek	mulib	0	Tester
neuwirth	mulib	0	Developer
mwright	mulib	0	Developer
mudry	mulib	1	Project Manager
espakm	mulib	0	Developer
andrewjb	mulib	0	Developer
kherrera3	mukei	1	Developer
mmcnamee	mtjunit	1	
gregferg	mset	1	
shevek	msxz80asm	1	
kanima	msxdk	1	
pcwong	mswid	1	
inertia186	msuapi	1	Developer
thementat	mstring	1	Project Manager
pez4brian	mstring	1	Project Manager
fortuna	mstor	1	
gscacco	mstockfl	1	
mikemayer	msquared	1	
alikizil	msp	1	
verhees	msm-api	1	
afarouk	msiprogramming	1	
xiaowen	msi-repackaging	1	
pbh-at-mit	msi-repackaging	1	Project Manager
dstevens	msi-repackaging	1	Project Manager
mse1	mseide-msegui	1	Developer
den_jean	mseide-msegui	1	
zmichailov	msdk	1	Project Manager
mazaczek	msdk	0	Developer
tekcor	msd	1	Project Manager
inertia186	msapi	1	
bbwang	mqzoom	1	
mnambiar	mqsurfer	1	
goga	mptn	1	
cowboy_bob	mpsc-modules	1	
shiana	mpnt	1	Developer
ralu	mpnt	1	Developer
ioana_boureanu	mpnt	0	No specific role
hritcu	mpnt	1	Developer
code_gems	mpnt	1	Developer
sgilhodes	mplatform	1	
scaps	mpkg	1	
lpenet	mpkg	1	
rosenfeld	mpide	1	Developer
rodolforg	mpide	1	
mrmx	mparser	1	
wellard	mp3apollo	0	
usha	mp3apollo	0	Developer
rhino-x	mp3apollo	0	Developer
napmusic	mp3apollo	0	Developer
liquidgod	mp3apollo	1	Project Manager
avaneendra	mp3apollo	0	Developer
amit_dsp	mp3apollo	0	Developer
zebons	mp-plugins	0	Developer
ykamchi	mp-plugins	0	Developer
yevgenb1	mp-plugins	0	Developer
yamp	mp-plugins	0	Developer
wima75	mp-plugins	0	Developer
wiesener	mp-plugins	0	Developer
vertiger	mp-plugins	0	Developer
tsmotw	mp-plugins	0	
tourettes_	mp-plugins	0	Developer
timmyt81	mp-plugins	0	Developer
symphy	mp-plugins	0	Developer
superspuck	mp-plugins	0	User Interface (UI) Designer
soapskyway	mp-plugins	0	
sh4nn0w	mp-plugins	0	
sergem1	mp-plugins	0	Developer
sambalw	mp-plugins	0	
saamand	mp-plugins	0	Developer
rtv_sf	mp-plugins	1	Developer
rsparey	mp-plugins	0	Graphic/Other Designer
ronilse	mp-plugins	0	Developer
qawaali	mp-plugins	0	Developer
prashantv	mp-plugins	0	Developer
pdelusion	mp-plugins	0	
pbb72	mp-plugins	0	Developer
patrick_sf	mp-plugins	0	Developer
overture	mp-plugins	0	Developer
orionhall	mp-plugins	0	Developer
nshvydky	mp-plugins	0	Developer
northern_sky	mp-plugins	0	
mpod_sf	mp-plugins	0	Developer
moiristo	mp-plugins	0	Developer
mofux	mp-plugins	0	Developer
misterd_sf	mp-plugins	0	Developer
mikael_sf	mp-plugins	0	Developer
micheloe	mp-plugins	0	Developer
maschine	mp-plugins	0	Developer
mablebee	mp-plugins	0	
m0rt_pdm	mp-plugins	0	
lrfalk01	mp-plugins	0	Developer
lopeztuparles	mp-plugins	0	Developer
loki_66_	mp-plugins	0	Developer
lkuech	mp-plugins	0	Developer
kroko_koenig	mp-plugins	0	Developer
jupek	mp-plugins	0	Developer
jonnep	mp-plugins	0	Developer
joedalton	mp-plugins	0	Developer
j_burnette	mp-plugins	0	
james_sf	mp-plugins	1	
i-loop	mp-plugins	1	Tester
ideasdigger	mp-plugins	0	Developer
hwahrmann	mp-plugins	1	Project Manager
heloxone	mp-plugins	0	Developer
harleymp	mp-plugins	0	Developer
happytalk	mp-plugins	0	Developer
gregorvsf	mp-plugins	0	Developer
gregmac45	mp-plugins	0	Developer
gizzard29	mp-plugins	0	
gibman_dk	mp-plugins	0	Developer
ghose_sf	mp-plugins	0	Developer
gemx	mp-plugins	0	Developer
framug	mp-plugins	0	Developer
fiftychickens	mp-plugins	0	Developer
fergusod	mp-plugins	0	Developer
fcsobel	mp-plugins	0	Developer
falkyre	mp-plugins	0	Developer
epstone	mp-plugins	0	Developer
dukus	mp-plugins	0	Developer
diehard2	mp-plugins	0	Developer
diefenthal	mp-plugins	0	Developer
dettrittus	mp-plugins	0	Developer
darrenmcg	mp-plugins	0	
dalanorth	mp-plugins	0	Developer
codeshackdotnet	mp-plugins	0	Developer
chreekar	mp-plugins	0	Developer
chef_koch	mp-plugins	0	
cawolf	mp-plugins	0	Developer
campling	mp-plugins	0	Developer
broceliande	mp-plugins	0	Developer
booyakasha1	mp-plugins	0	Developer
blaxwan	mp-plugins	0	Developer
beaverfood	mp-plugins	0	
bakerq	mp-plugins	0	Developer
andrea_cioli	mp-plugins	0	Developer
and-81	mp-plugins	1	Developer
agree	mp-plugins	0	
abavarian	mp-plugins	0	Developer
umibozu	mobilesuite	1	
artide	mobilesuite	0	
guerillapress	mobisudoku	1	
d53a4	motorengine	1	
jdmoreno	modulipse	1	
uphaar	moznews	0	All-Hands Person
mozillaman	moznews	1	
minghong	moznews	0	
bghose	moznews	0	Developer
terralance	motmot	1	Project Manager
saintiss	motmot	1	Project Manager
pvgorp	motmot	1	Project Manager
bartm85	motmot	0	Developer
efphe	mother	1	
olsonw	moss	1	
octavianh	mosquito	1	
chadnorvell	mosaicengine	1	
whitti	mortik	1	
teebeenz	mortik	1	Developer
stpere	mortik	1	Developer
qrebound	mortik	0	Developer
kriisu	mortik	0	Editorial/Content Writer
keto	mortik	1	Developer
fliggerty	morrowindonline	1	Developer
darksecond	morrowindonline	1	
kenichi_f	morpho	1	Project Manager
sdfisher	morepalmos	1	
boretti	moreforgprolog	1	
thorsteng	moreforcpp	1	
jolby	moppy	1	
reborn16	moonshadow	0	Doc Writer
joa23	moonshadow	0	Developer
hbaxmann	moonshadow	1	Analysis / Design
emperor666	moonlight-o-win	1	
luke-jr	moonix	1	
enrai	moonix	0	
brettbc	moonix	0	
brixen	moonbeams	1	
ulrich_fuchs	moon	1	
nblack13	moo3d	0	
luke-jr	moo3d	1	
enamtvedt	moo3d	0	Developer
sbtourist	montag	1	
saloustr	montag	0	Developer
monsterengine	monsterengine	1	Project Manager
wschuler	monsterapi	1	Project Manager
robloach	monoxna	1	Developer
neozack	monoxna	0	Developer
jendave	monoxna	1	Developer
garuma	monoxna	0	Developer
borrillis	monoxna	0	Tester
mcastrillo	monoworkshop	1	
bourbaki	monod	1	
xen2	monobind	1	
zhobson	monkeywrench	0	
wonka	monkeywrench	1	
useevil	monkeywrench	0	
gefilte	monkeywrench	1	
dweimer	monkeywrench	0	
dcline	monkeywrench	1	
cnation	monkeywrench	1	
pasnox	monkeystudio	1	Developer
h_lamer	monkeystudio	1	Developer
evgenm	monkeystudio	0	Translator (I18N/L10N)
eskatos	monkeystudio	0	Packager (.rpm, .deb etc)
absinth_kobold	monkeystudio	0	Translator (I18N/L10N)
sdunlap	monkeyjuice	1	
drmoro75	momeunit	1	Developer
drmoro75	momelib	1	
micampe	moleskine	1	
herzi	moleskine	0	Developer
dhouy	moleskine	0	Developer
cavada	moleskine	0	Developer
wagnerr2	molaepipe	1	
tedx2k	mokoi	1	Project Manager
mferris	mokit	1	Project Manager
jgraz	mokit	1	Developer
native_mind	mojavi	1	All-Hands Person
illusina	mojavi	1	Project Manager
feti	mojavi	1	
graham_k	moink	1	
scresto	modsysmem	1	
jtillman	modinfo	1	
cushard	modinfo	1	
sbigaret	modeling	1	Project Manager
ruggier	modeling	0	Doc Writer
jan1024188	modelconverter	1	
eydelber	modauthfire	1	
oserna	mockservlet	1	Developer
corujo-h	mockservlet	0	Developer
chenno	mockservlet	1	
jcscoobyrs	mockrunner	0	Developer
gliptak	mockrunner	0	Developer
aibba	mockrunner	1	Project Manager
ewald-arnold	mockpp	1	No specific role
danielweber	mockpp	0	Tester
carle_cote	mockpp	0	Developer
wsargent	mockobjects	0	Developer
vmassol	mockobjects	1	All-Hands Person
smgf	mockobjects	1	All-Hands Person
npryce	mockobjects	0	All-Hands Person
nitin_matrix	mockobjects	0	All-Hands Person
macta	mockobjects	1	All-Hands Person
joeretro	mockobjects	0	Developer
drcottee	mockobjects	0	Developer
custommonkey	mockobjects	1	All-Hands Person
fastdragon	mockobject	1	Developer
dimitarg	mockejb	0	Developer
aananiev	mockejb	1	
mockcahill	mockbase	1	Project Manager
jjmrocha	mocho	1	
mochacafe	mochastudiocafe	1	
omenmedia	mocha4php	1	All-Hands Person
helldisplay	moch	1	
reassembler	mobys	1	
dfurque	mobra	1	
nyamga	mobiledic	1	Unix Admin
andrewescott	mobiledevtools	1	
jaccobikker	mobilecore	1	
mfx_	mnxj	1	
masakatsu	mmt	1	
rborsuk	mmsprites	1	
mkloss	mmsg	1	
vladimir	mmixmasters	1	Project Manager
pne	mmixmasters	0	No specific role
codefool	mmixmasters	0	No specific role
alexanderb	mmix-mode	1	
wheijke	mmapps	1	Developer
rveer	mmapps	0	Developer
nklasens	mmapps	1	Developer
korsvanbeem	mmapps	0	
keesj	mmapps	1	Developer
ekkelenkamp	mmapps	1	Developer
shadocko	mlam	1	
mankillerbg	mktoolset	1	Developer
heitara	mktoolset	0	Developer
cobster	mktoolset	0	Developer
biseptol	mktoolset	0	Tester
merlincorey	mklientsdk	1	
bgr	mklientsdk	0	
jimmyflynn	mklib	1	Project Manager
mmg_kraus	mkextensions	1	
jmglov	mkdoxy	1	
cehall	mkdoxy	0	Developer
lhksoft	mjpgtools	1	
gudujarlson	mjp	1	
hommih	mjdf	1	
metalskin	mjcalander	1	
obaysal	minervan	1	
b_stancescu	milcovlib	1	
dsmith	mixp	1	All-Hands Person
dmiceman	mixp	1	All-Hands Person
alex_benson	mixlanguage	1	
minehe	mitochondria	1	
topolar	misterengine	1	Project Manager
rgrenar	misterengine	0	Developer
osterba	misterengine	0	Developer
mkolisek	misterengine	0	Developer
jeffdrost	missionbase	1	
fennema	mis	1	
perkeo	miriam	1	Project Manager
lenov	miriam	1	Project Manager
kristian_v	miranda-os	1	Developer
wb5cc23	mira	0	Developer
tstone2077	mira	0	Developer
shafiahmed	mira	0	Developer
ntgn81	mira	0	Developer
nabachman	mira	0	Developer
j_k9	mira	1	
harishankar	mira	0	Support Manager
farrukh123	mira	0	Developer
clsk	mira	0	Developer
beyonddc	mira	0	Developer
akar_naveen	mira	0	Developer
vlasa	minstaller	1	
dpeters	minpo	1	
jwa	minorgems	0	Developer
jtavan	minorgems	0	Developer
jcr13	minorgems	1	
psychogenic	minixml	1	
jerker_back	miniwiz	1	Project Manager
swenker	ministone	1	
ourutopia	ministone	0	Developer
retrev	minissd	1	
cory_sf	minissd	0	Developer
tolik	miniserver	1	Developer
t22t	miniserver	1	Developer
mpgcan	miniserver	0	Developer
iapain007	miniserver	0	Developer
empirex	miniserver	1	Project Manager
parmaja	minilib	1	Developer
jihad_khalifa	minilib	0	Developer
belal	minilib	0	Developer
si-design	mini-b3d	1	
pfalcon	mingwrep	1	All-Hands Person
ela	mingwrep	1	Porter (Cross Platform Devel.)
niunio	mingro	1	
kurozumifactory	minerva-library	1	
tokoe82	mindx	0	Developer
sademar	mindx	0	
pandur	mindx	0	
dr_maux	mindx	1	Project Manager
lazlohf	mindwidgets	1	
royalassasin	mindlence-game	0	Developer
exile_10	mindlence-game	1	Developer
jperaltac	mincur	1	
mjclm	minc	1	
anoripi	milkbox	1	Developer
sp0nge	milk	1	
minim_os	milib	1	
anton2007	miliarder	1	
toddrun	migrate4j	1	Developer
sam_ware	migrate4j	0	Developer
james3253	migrate4j	0	Developer
eroi	migrate4j	1	Project Manager
ellisojl	migrate4j	1	Project Manager
elindberg	migrate4j	1	Developer
arrrghnold	migrate4j	1	Developer
henrag	midway	0	All-Hands Person
eggestad	midway	1	
cstup	midway	0	
mikelly	midnightxen	1	
larsl	midicontrol	1	
thiefghost	midgetwindows	1	
tcorbettclark	midge	1	
shadow_knight	midgard-rad	1	Developer
pyrus	midgard-rad	1	Developer
pre	midgard-rad	1	
vinyvat	midea	1	
controlaltsup	mide3de2	1	
nothingelz	mida	1	
uwefeldtmann	microshare	0	Developer
microshare	microshare	1	Project Manager
alagumadhu	microshare	0	Developer
leethomason	micropather	1	
mnagata	micronova-yuzu	1	
vipul_sagare	microjavadallas	0	Developer
quikdraw	microjavadallas	1	Project Manager
pansteth	microjavadallas	0	Developer
koralage	microjavadallas	0	Developer
doug75006	microjavadallas	0	Developer
bafarrar	microjavadallas	1	Advisor/Mentor/Consultant
rayshi	microfwk	1	
michae1	microframe	1	
vlads	microemulator	1	
tisoft	microemulator	0	Developer
microemu-build	microemulator	0	
barteo	microemulator	1	
niksus	microbrowser	1	Developer
mimerdk	microbrowser	1	Developer
bskaarup	microbrowser	1	Developer
binan	microbrowser	1	Developer
sentrix	microberemains	1	Project Manager
evil_overlord	microberemains	0	
pfryan	micro-workflow	0	Developer
dmanolescu	micro-workflow	1	
srv89	mic	0	Developer
raissi	mic	0	Developer
gouaich	mic	1	Project Manager
fmichel	mic	1	Developer
cdartnell	mic	0	Developer
galaid	miaoumessenger	1	
leo_sobral	mhpbox	1	Developer
igorgatis	mhpbox	1	Project Manager
fernandopassaro	mhpbox	1	Developer
nmav	mhash	1	All-Hands Person
niemeyer	mhash	1	All-Hands Person
imipak	mhash	1	Project Manager
isglass	mgdk	1	
daladala	mgdk	1	Developer
mgofficial	mgcore	1	
rbfrenchy	mfsm	1	Project Manager
flatmax	mffmlibsndfilew	1	
csimpson	mexjni	1	
agersoor	meshisotroopin	1	
dayaparan	meyshanwall	1	
yildiray	metu-ihe-pix	1	
yildiray	metu-ihe-atna	1	
dapendragon	metrictime	1	
dagvl	metrictime	1	Developer
vesa_karvonen	metricsanalyzer	1	
williamkeehn	metrics	0	Developer
tubrody	metrics	0	
sauerf	metrics	1	Developer
gboissier	metrics	0	Developer
donv70	metrics	0	Developer
laserwada	metric-pl	1	
martinellison	methodsupport	1	
pacca	metatext	1	
entrex	metarbe	1	
hawkins0	metapersist	1	
ngorsuch	metamenu	0	Developer
naughtont	metamenu	0	Developer
muglerj	metamenu	0	Developer
jsquyres	metamenu	1	Project Manager
jenos	metamenu	0	Developer
bligneri	metamenu	0	Developer
metalised	metalisedxml	1	
gongminmin	metalib	1	
jtlien	metalasm	1	
daedius	metahack	1	
sjbrown	metagamesector	1	
paubert	metaet	1	
soechtig	meta-jb	0	Developer
singram	meta-jb	0	Developer
rda-autobuild	meta-jb	0	Packager (.rpm, .deb etc)
rconner	meta-jb	0	Developer
pwwisnes	meta-jb	0	Developer
pspeed	meta-jb	1	Project Manager
mveitas	meta-jb	0	Developer
minh0001	meta-jb	0	
lerxt	meta-jb	0	Developer
jeffreyerikson	meta-jb	0	
ewbragg	meta-jb	0	Developer
esword	meta-jb	0	Developer
dtidrow	meta-jb	0	Developer
dgarvis	meta-jb	0	Developer
deinomight	meta-jb	0	Developer
davesheremata	meta-jb	0	Developer
chafing	meta-jb	0	Developer
atkinson_b2	meta-jb	0	Developer
masakatsu	met	1	
hrasko	met	0	Developer
arthavus	mestrecontrol	1	
hjawaid	messageforge	1	
axelp	messageforge	0	Developer
cedrik_lime	messadmin	1	
syrjala	mesa3d	0	Developer
randall-frank	mesa3d	0	Developer
kschultz	mesa3d	0	Developer
keithw	mesa3d	1	Developer
jrfonseca	mesa3d	0	Developer
joukj	mesa3d	0	Developer
jonsmirl	mesa3d	0	Developer
idr	mesa3d	0	Developer
hwaechtler	mesa3d	0	Developer
fxkuehl	mesa3d	0	Developer
dok666	mesa3d	0	Developer
dborca	mesa3d	0	Developer
davem69	mesa3d	0	Developer
brianp	mesa3d	1	Project Manager
anholt	mesa3d	0	Developer
alanh	mesa3d	1	Developer
airlied	mesa3d	0	Developer
mahmut1	merve	1	
balliano	merlinwork	1	Developer
agiardina	merlinwork	1	
nutcaserr	merlinlibs	1	
the0ther	merkwelt	0	Project Manager
stanwiechers	merkwelt	1	Project Manager
notniko	merkwelt	0	Project Manager
markussp	merkwelt	0	Project Manager
lhende	merkwelt	0	Developer
mars-man	merida	1	
pepls	mercuri	1	All-Hands Person
shrirangb	menuetlibc	1	Developer
menuetlibc	menuetlibc	1	
roeincarnate	menucracker	0	Developer
jmiltner	menucracker	0	Developer
james_007_bond	menucracker	1	
blofeld	menucracker	0	Developer
alharper	menucracker	0	Developer
jocenildo	mentawai-plugin	1	
velo_br	menta-ide	1	
hk0i	mengen	1	
johnw42	mendel	1	
taneltanel	menda	0	Developer
simuran	menda	0	Developer
martyna	menda	0	Web Designer
fmar	menda	1	Developer
javazoid	memstruct	0	Developer
andreamedeghini	memstruct	1	Developer
mccllc	memrspn	1	
shikin	memory-mgr	1	
tcepsa	memlib	1	
rtdean	memlib	1	
michaeltaft	memento	1	Project Manager
timiscool999	memcacheddotnet	1	
haighis	memcachedcf	1	
timp	melati	1	
timjoyce	melati	1	
mylesc	melati	1	
jimwrightbe	melati	1	Developer
dwarnock	melati	0	Developer
rconner	melange	1	
wizdom	megazeux	1	Web Designer
terryn	megazeux	0	Support Manager
revvy	megazeux	0	Developer
mr_alert	megazeux	0	Developer
exophase	megazeux	1	Developer
asceai	megazeux	0	Developer
jsan	megatruquitos	1	
schmendrick	megabase	0	Developer
noahlandow	megabase	0	Developer
natbudin	megabase	1	
dforger	medulla	1	
mvidner	medoosa	1	Project Manager
dannybackx	meditres	1	Project Manager
amai	meditres	1	Developer
madmonky1	meditphp	1	
snaos	meddac	0	Developer
rob_jeffrey	meddac	0	Developer
cybersongs	meddac	1	
boss1	meddac	1	Developer
jmayrbaeurl	meclipseplugpl	1	Project Manager
ozbulo	mdx-analyzer	1	
herveleclerc	mdb2ingres	1	
awtopensource	mdaworkbench	1	
mrward	md-xed	1	Developer
heloxone	mce-plugins	0	Developer
diefenthal	mce-plugins	1	
mcs_developer	mcs-server	1	Developer
el-co	mcs-server	0	Doc Writer
dw314159	mcs-libre	1	
sunheng	mcrypt	1	Project Manager
steve_p16	mcrypt	0	Developer
sibc	mcrypt	0	Developer
senfo_99	mcrypt	0	Developer
rsiyer	mcrypt	0	Developer
nmav	mcrypt	1	All-Hands Person
niemeyer	mcrypt	1	All-Hands Person
juhani_heino	mcrypt	0	Developer
irl_chris	mcrypt	0	Developer
imipak	mcrypt	1	All-Hands Person
emerado	mcrypt	0	Developer
choube_mehul	mcrypt	0	Developer
burning_hill	mcrypt	0	Developer
fedor_tyurin	mcontrolstation	1	Project Manager
ohlrogge	mconide	1	
mibaltd	mcllib	1	
coderdude	mcdx	1	Project Manager
skanga	mcap	1	
zjm	mca2	0	No specific role
ziegenm	mca2	1	Project Manager
quams	mca2	0	No specific role
luksch	mca2	0	Developer
klaus_uhl	mca2	1	Project Manager
kayulrich	mca2	0	No specific role
hochhold	mca2	0	No specific role
gassmann	mca2	0	No specific role
michaelbutler	mbeanconfig	1	Project Manager
vlc	mbasic	1	
djander	mb9xisp	1	
noske	massageboxautom	1	
dwondrousch	matc	1	
chamindra	marvim	1	
vraravam	markerexport	1	
maxvirtual	maxvirtual	1	
lukemaxon	maxonrules	1	
xpl2	maxlinux	1	Project Manager
kelledin	maxlinux	1	Project Manager
doc_linux	maxlinux	0	Doc Writer
maxboom	maxco	1	
skot	mavnet	1	
nmrs	mavnet	1	
corts	mavnet	1	Developer
rjc	maverick	1	
jsolomon	maverick	0	
herbr	maverick	0	
emaverick	maverick	0	
cbyrum	maverick	1	
ashleychapman	maverick	0	
kevin_conaway	maven-jlex	1	
pguyot	maven-erlang	0	
adamselene	maven-erlang	1	Project Manager
